,Date,Open,High,Low,Close,Volume,fast,slow,signal
3457,1630081800000,48158.52,48207.66,48134.57,48170,1195.14,48158.5747974259,48054.3733952099,0
3458,1630082100000,48169.99,48245.12,48166,48216.64,853.228,48165.8329477476,48064.8422084222,0
3459,1630082400000,48216.65,48277,48215.11,48252.04,782.518,48176.6088292792,48076.9194852982,0
3460,1630082700000,48252.03,48280.11,48192,48209.9,872.846,48180.7702256193,48085.4988733434,0
3461,1630083000000,48209.89,48271.91,48176.59,48235,590.311,48187.5489474169,48095.1441073213,0
3462,1630083300000,48235,48235,48182,48183.21,453.122,48187.0065789898,48100.8257778167,0
3463,1630083600000,48182.01,48267,48181.59,48255.08,653.644,48195.515756616,48110.7776631188,0
3464,1630083900000,48255.07,48350,48253.72,48268.01,1287.936,48204.577537039,48120.9216848531,0
3465,1630084200000,48269.05,48299.92,48180.31,48195.88,783.082,48203.4903449092,48125.7577051852,0
3466,1630084500000,48195.88,48299.83,48195.88,48259.73,658.994,48210.5203017955,48134.4010790442,0
3467,1630084800000,48261.93,48290,48190.15,48210.88,536.878,48210.5652640711,48139.3352029768,0
3468,1630085100000,48210.88,48259,48192.54,48246.81,355.207,48215.0958560622,48146.2690608493,0
3469,1630085400000,48246.8,48281.76,48185.5,48190,780.206,48211.9588740544,48149.0904117622,0
3470,1630085700000,48190.01,48253.68,48185.5,48244.71,382.414,48216.0527647976,48155.259417455,0
3471,1630086000000,48244.71,48268,48215.25,48218.96,491.099,48216.4161691979,48159.3691324579,0
3472,1630086300000,48221.99,48296,48200,48223.71,563.022,48217.3278980482,48163.5201561703,0
3473,1630086600000,48223.71,48236.15,48200,48204.83,369.38,48215.7656607922,48166.1853073851,0
3474,1630086900000,48204.84,48208.36,48149.26,48184.03,650.28,48211.7987031931,48167.3365778764,0
3475,1630087200000,48184.03,48210,48116.69,48199.99,977.287,48210.322615294,48169.4432502715,0
3476,1630087500000,48200,48258.41,48190.36,48217.3,688.214,48211.1947883822,48172.530782512,0
3477,1630087800000,48218.51,48293.48,48218.51,48266.35,742.872,48218.0891898345,48178.5836352532,0
3478,1630088100000,48266.35,48318.22,48234.2,48249.76,582.634,48222.0480411052,48183.1756587852,0
3479,1630088400000,48249.77,48267.78,48227.53,48258.63,279.344,48226.620785967,48188.0436807991,0
3480,1630088700000,48258.63,48316.99,48256.24,48279.24,434.223,48233.1981877211,48193.9273142959,0
3481,1630089000000,48279.24,48313.71,48250.04,48313.7,397.706,48243.260914256,48201.6545843413,0
3482,1630089300000,48313.71,48350,48300,48300,892.613,48250.353299974,48207.9994498677,0
3483,1630089600000,48300,48314.6,48258.88,48305.24,568.179,48257.2141374773,48214.2730337472,0
3484,1630089900000,48305.25,48375.68,48300.11,48301.71,884.336,48262.7761202926,48219.9141283442,0
3485,1630090200000,48301,48365.02,48283.48,48361.56,463.83,48275.124105256,48229.0525716768,0
3486,1630090500000,48364.33,48370,48296,48327.99,539.35,48281.732342099,48235.4356315686,0
3487,1630090800000,48328,48335.28,48266.11,48282.23,649.111,48281.7945493366,48238.4546230803,0
3488,1630091100000,48282.23,48356.95,48275.21,48353.51,382.481,48290.7589806696,48245.8775506235,0
3489,1630091400000,48353.99,48400,48341.42,48396.84,639.846,48304.0191080859,48255.6170634865,0
3490,1630091700000,48396.84,48399.59,48325,48374.59,552.025,48312.8404695751,48263.29273681,0
3491,1630092000000,48374.28,48442.95,48361.02,48384.68,2018.431,48321.8204108782,48271.1241731448,0
3492,1630092300000,48384.69,48587.71,48352.35,48355.1,3739.656,48325.9803595185,48276.5419684258,0
3493,1630092600000,48355.1,48400,48301.27,48370.23,1274.066,48331.5115645786,48282.5863575596,0
3494,1630092900000,48370.22,48386.69,48320.86,48366.01,389.723,48335.8238690063,48287.9685280397,0
3495,1630093200000,48366,48379.03,48330.75,48349.8,259.122,48337.5708853805,48291.9576552629,0
3496,1630093500000,48349.8,48432.34,48300,48426.82,582.032,48348.727024708,48300.6584516975,0
3497,1630093800000,48426.82,48432.6,48310.11,48310.12,617.953,48343.9011466195,48301.2688741687,0
3498,1630094100000,48310.11,48343.68,48291.73,48292.5,575.975,48337.476003292,48300.7031403513,0
3499,1630094400000,48292.5,48315.61,48175,48175.01,1283.446,48317.1677528805,48292.59390549,0
3500,1630094700000,48175,48395.99,48172.74,48351.63,1484.719,48321.4755337705,48296.4026857809,0
3501,1630095000000,48351.63,48428.8,48341.41,48420,886.136,48333.7910920492,48304.3767060531,0
3502,1630095300000,48420,48437.92,48320.28,48331.72,967.699,48333.532205543,48306.1407895336,0
3503,1630095600000,48331.73,48400,48324.77,48398.69,333.484,48341.6769298501,48312.1117063379,0
3504,1630095900000,48398.69,48888,48398.68,48835.52,5063.641,48403.4073136189,48345.8799833483,0
3505,1630096200000,48835.52,49123.18,48800.64,48893.63,6775.05,48464.6851494165,48381.2186941,0
3506,1630096500000,48893.62,49091.46,48889.24,49060,1901.399,48539.0995057395,48425.0110364162,0
3507,1630096800000,49060,49220,48970,48991.53,3371.711,48595.653317522,48461.56064697,0
3508,1630097100000,48991.53,49047.05,48906.14,48906.14,1458.958,48634.4641528318,48490.2431858751,0
3509,1630097400000,48906.14,48953.73,48857.8,48885.7,1399.228,48665.8686337278,48515.7565287219,0
3510,1630097700000,48885.69,48982.15,48885.69,48925.76,980.738,48698.3550545118,48542.2083655785,0
3511,1630098000000,48925.75,49000,48881.5,48988.84,1198.659,48734.6656726978,48571.0233097348,0
3512,1630098300000,48988.85,49000,48940,48970.39,642.952,48764.1312136106,48596.7889026551,0
3513,1630098600000,48970.38,49091.68,48964.5,49012.69,1340.762,48795.2010619093,48623.6212315161,0
3514,1630098900000,49012.7,49021.66,48976.33,49008,526.63,48821.8009291706,48648.4198617408,0
3515,1630099200000,49008,49039.89,49000,49000,393.483,48844.0758130243,48671.1024513059,0
3516,1630099500000,49000.01,49008.96,48938.51,48991.17,581.752,48862.4625863963,48691.7519705765,0
3517,1630099800000,48991.15,49062,48975.28,49042.12,609.296,48884.9197630967,48714.3563595716,0
3518,1630100100000,49042.13,49043.12,49002.6,49031.34,422.333,48903.2222927096,48734.8069170186,0
3519,1630100400000,49031.34,49094.34,49023.73,49090.4,412.766,48926.6195061209,48757.7484062432,0
3520,1630100700000,49090.4,49099.76,48932.07,48979.13,1016.155,48933.1833178558,48772.0310897114,0
3521,1630101000000,48979.13,49073.31,48975.88,49022.35,729.415,48944.3291531238,48788.1806968268,0
3522,1630101300000,49022.35,49041.65,48981,48983.27,482.626,48949.1967589834,48800.7671034831,0
3523,1630101600000,48983.27,48998.06,48923,48949.27,612.933,48949.2059141104,48810.3479355164,0
3524,1630101900000,48949.27,48952.95,48934.36,48935.01,330.163,48947.4314248466,48818.3906493541,0
3525,1630102200000,48935.01,48939,48727,48742.43,1744.979,48921.8062467408,48813.489962299,0
3526,1630102500000,48742.42,48920.56,48742.42,48850.01,1091.58,48912.8317158982,48815.8460937636,0
3527,1630102800000,48850,48937.61,48844.8,48857.98,709.826,48905.9752514109,48818.564410295,0
3528,1630103100000,48857.99,48959.33,48857.99,48929.61,701.246,48908.9295949846,48825.7286418888,0
3529,1630103400000,48929.93,49000.91,48916.58,48961.09,942.371,48915.4496456115,48834.4616327347,0
3530,1630103700000,48961.1,49058.84,48961.09,49010.33,1255.014,48927.3096899101,48845.8079790099,0
3531,1630104000000,49010.33,49060.47,48992.39,49051.39,505.769,48942.8197286713,48859.0713352028,0
3532,1630104300000,49051.4,49051.65,48980.55,49004.99,427.892,48950.5910125874,48868.4854426091,0
3533,1630104600000,49005,49008.52,48950.79,48985.6,387.069,48954.967136014,48876.0412205053,0
3534,1630104900000,48985.6,49013.14,48960.14,49009.05,443.963,48961.7274940122,48884.6224320856,0
3535,1630105200000,49009.05,49057.6,48971.8,49053.82,699.888,48973.2390572607,48895.5384042091,0
3536,1630105500000,49053.81,49080,49030.56,49030.56,632.251,48980.4041751031,48904.2494749053,0
3537,1630105800000,49030.57,49067.22,49030.56,49061.29,301.493,48990.5149032152,48914.3811216856,0
3538,1630106100000,49061.29,49073.48,48973.82,48991.94,1195.151,48990.6930403133,48919.3849202865,0
3539,1630106400000,48991.94,48993.94,48902.29,48928.95,1037.24,48982.9751602742,48920.0020222035,0
3540,1630106700000,48928.96,49004.44,48925,48959.58,470.466,48980.0507652399,48922.5554401259,0
3541,1630107000000,48959.69,49071.48,48959.69,49070,642.304,48991.2944195849,48932.0679923758,0
3542,1630107300000,49069.99,49150,49020.91,49104.79,1361.876,49005.4813671368,48943.2113477064,0
3543,1630107600000,49104.8,49133.65,49055.33,49058.23,491.236,49012.0749462447,48950.6319059189,0
3544,1630107900000,49058.22,49133,49058.22,49067.21,428.548,49018.9668279641,48958.153073279,0
3545,1630108200000,49067.22,49098,49007.97,49033.83,662.94,49020.8247244686,48963.0354556481,0
3546,1630108500000,49033.82,49110.58,49012.16,49083.98,484.294,49028.71913391,48970.8383294772,0
3547,1630108800000,49082.13,49180,49019.95,49179.99,1860.122,49047.6279921713,48984.33198564,0
3548,1630109100000,49180,49245.24,49121.47,49140,2005.038,49059.1744931499,48994.3750833406,0
3549,1630109400000,49139.99,49152.85,49018,49045.06,964.04,49057.4101815061,48997.6450779638,0
3550,1630109700000,49043.71,49043.71,48858,48987.81,1910.526,49048.7101588179,48997.0105568049,0
3551,1630110000000,48987.82,48994.18,48899.71,48954.99,1044.611,49036.9951389656,48994.29955314,0
3552,1630110300000,48960.06,49050,48943.92,49046.05,548.427,49038.1269965949,48997.6382916471,0
3553,1630110600000,49046.05,49300,49040,49167.67,3342.175,49054.3198720206,49008.6080792828,0
3554,1630110900000,49167.67,49250,49100.85,49250,1092.452,49078.779888018,49024.1817515871,0
3555,1630111200000,49250,49277.24,49133.07,49168.24,1537.475,49089.9624020157,49033.4758321299,0
3556,1630111500000,49168.23,49333,49168.23,49245.8,2001.149,49109.4421017638,49047.1741655409,0
3557,1630111800000,49245.8,49300,49235.87,49267.4,1053.109,49129.1868390433,49061.3822838931,0
3558,1630112100000,49267.4,49269.77,49200,49257.63,723.623,49145.2422341629,49074.0434268677,0
3559,1630112400000,49257.63,49310,49173.5,49179.99,1466.997,49149.5857048925,49080.8786896504,0
3560,1630112700000,49179.99,49219.99,49145.66,49150,823.69,49149.637491781,49085.3381290278,0
3561,1630113000000,49150,49212.05,49129,49131.63,618.727,49147.3865553083,49088.3247013486,0
3562,1630113300000,49131.63,49160,49080.79,49114.83,982.932,49143.3169858948,49090.0347206164,0
3563,1630113600000,49114.83,49189.01,49112.88,49161.43,576.492,49145.5811126579,49094.6408676735,0
3564,1630113900000,49161.42,49175,49083,49115.48,776.132,49141.8184735757,49095.9853278236,0
3565,1630114200000,49115.48,49154.26,49102.94,49128.85,337.78,49140.1974143787,49098.1056292543,0
3566,1630114500000,49130.22,49174,49083.6,49093.44,525.161,49134.3527375814,49097.8046209153,0
3567,1630114800000,49093.45,49167.61,49063.95,49154.92,614.261,49136.9236453837,49101.4894840821,0
3568,1630115100000,49154.93,49220.86,49145.5,49195.16,780.272,49144.2031897108,49107.5327431735,0
3569,1630115400000,49195.15,49206.76,49143.35,49178.85,282.243,49148.5340409969,49112.1338565172,0
3570,1630115700000,49178.84,49203,49119.59,49170.01,604.108,49151.2185358723,49115.867801258,0
3571,1630116000000,49170.01,49170.01,49090,49093.83,443.278,49144.0449688883,49114.4460076285,0
3572,1630116300000,49093.83,49104.91,49013.46,49025.05,903.652,49129.1705977772,49108.6785232653,0
3573,1630116600000,49025.05,49097,49018.06,49073.28,488.222,49122.1842730551,49106.3947475708,0
3574,1630116900000,49073.28,49130,49070,49071,454.801,49115.7862389232,49104.1112154695,0
3575,1630117200000,49071.01,49075.08,49018,49037.16,693.638,49105.9579590578,49099.7917822134,0
3576,1630117500000,49037.16,49100,49030.01,49084.71,432.563,49103.3019641756,49098.8187640061,0
3577,1630117800000,49084.7,49094.52,49015,49015,525.87,49092.2642186536,49093.4111018121,1
3578,1630118100000,49015,49031.06,48900,48900,1857.178,49068.2311913219,49080.9329662113,0
3579,1630118400000,48900,49008.79,48900,48988.52,865.686,49058.2672924067,49074.970839359,0
3580,1630118700000,48988.51,49017,48945.09,48945.48,579.607,49044.1688808559,49066.6165916584,0
3581,1630119000000,48945.49,49019.83,48945.48,49012.99,623.074,49040.2715207489,49063.1568115514,0
3582,1630119300000,49013,49042.53,48971.61,48977.93,552.705,49032.4788306553,49057.6583075804,0
3583,1630119600000,48977.93,49040.93,48972.87,48975.18,425.908,49025.3164768234,49052.3371264461,0
3584,1630119900000,48975.17,49007.89,48945.52,48946.94,514.65,49015.5194172204,49045.5373118367,0
3585,1630120200000,48946.95,48969.8,48894,48969.8,634.607,49009.8044900679,49040.6510336537,0
3586,1630120500000,48969.8,49020,48957.47,48990,620.28,49007.3289288094,49037.3832250309,0
3587,1630120800000,48989.01,49016.82,48967.94,48969.91,342.485,49002.6515627082,49033.0301137386,0
3588,1630121100000,48969.91,49024.11,48967.01,49010.36,335.297,49003.6151173697,49031.5675257554,0
3589,1630121400000,49010.36,49073.05,49003.17,49061.95,693.007,49010.9069776985,49033.5276853841,0
3590,1630121700000,49061.95,49080.55,49009.52,49010.5,478.113,49010.8561054862,49032.0420282626,0
3591,1630122000000,49010.5,49010.5,48967.02,48989.9,453.723,49008.2365923004,49029.3231877295,0
3592,1630122300000,48989.89,48989.89,48907.26,48966.18,790.835,49002.9795182628,49025.2494336824,0
3593,1630122600000,48966.17,48974.4,48913.65,48942.17,397.026,48995.37832848,49019.889470219,0
3594,1630122900000,48942.17,48959.46,48888.88,48892.89,480.114,48982.56728742,49011.6959560114,0
3595,1630123200000,48892.89,49006.01,48892.89,48988.42,703.143,48983.2988764925,49010.19428143,0
3596,1630123500000,48988.42,49099.94,48983.97,49077.65,1290.167,48995.0927669309,49014.5462632732,0
3597,1630123800000,49081.02,49083.05,48980.99,48980.99,342.658,48993.3299210646,49012.381343062,0
3598,1630124100000,48980.99,49099,48968.32,49081.41,677.697,49004.3399309315,49016.8348048,0
3599,1630124400000,49081.4,49128,49050.01,49069.12,840.656,49012.4374395651,49020.2080432,0
3600,1630124700000,49069.11,49069.11,49008.42,49009.19,294.96,49012.0315096194,49019.4972017032,0
3601,1630125000000,49009.97,49020,48941.4,48974,571.48,49007.277570917,49016.5618983675,0
3602,1630125300000,48974,49014.7,48963,48985.18,266.08,49004.5153745524,49014.5372597632,0
3603,1630125600000,48985.18,49058.04,48985.18,48994.04,369.378,49003.2059527333,49013.2148559075,0
3604,1630125900000,48994.03,49024.94,48970,49016.78,274.352,49004.9027086417,49013.4448652038,0
3605,1630126200000,49016.78,49057.96,49003.96,49004.59,313.608,49004.8636200615,49012.8735835777,0
3606,1630126500000,49003.99,49045,48980.57,48994.8,208.526,49003.6056675538,49011.7075459275,0
3607,1630126800000,48994.8,48994.81,48936.46,48940.72,494.737,48995.7449591096,49007.1277042548,0
3608,1630127100000,48940.73,48983.65,48923,48950.03,412.101,48990.0305892209,49003.4439813996,0
3609,1630127400000,48951.79,49011.74,48951.79,48995.33,318.977,48990.6930155683,49002.9204987287,0
3610,1630127700000,48995.33,49055,48988.65,49054.27,572.537,48998.6401386222,49006.2333697785,0
3611,1630128000000,49054.27,49066.09,49024,49046.3,469.051,49004.5976212945,49008.8183136637,0
3612,1630128300000,49046.3,49046.3,49001.13,49030.01,273.9,49007.7741686326,49010.1855192338,0
3613,1630128600000,49030,49053.58,48990.68,49007.9,320.915,49007.7898975536,49010.03806638,0
3614,1630128900000,49007.9,49054.83,48988.21,48991.99,364.959,49005.8149103594,49008.8736750007,0
3615,1630129200000,48991.99,49009.96,48900.38,48926.71,1099.216,48995.9267965645,49003.5727927426,0
3616,1630129500000,48926.71,48974.03,48924.54,48946.96,374.678,48989.8059469939,48999.9203545011,0
3617,1630129800000,48948.54,48976.5,48934.55,48952.8,318.044,48985.1802036197,48996.8803316301,0
3618,1630130100000,48952.8,48975.75,48907,48907.01,310.222,48975.4089281672,48991.0822457184,0
3619,1630130400000,48907,48919.04,48741,48776.37,3027.216,48950.5290621463,48977.2298427689,0
3620,1630130700000,48776.37,48833.9,48671.89,48693.13,2276.049,48918.354179378,48958.9008206547,0
3621,1630131000000,48693.14,48800,48688.92,48789.98,1261.402,48902.3074069558,48948.0027031931,0
3622,1630131300000,48788.42,48868.68,48775.34,48858.95,1066.18,48896.8877310863,48942.2573675033,0
3623,1630131600000,48858.96,49003.95,48856.54,48997.92,1645.265,48909.5167647005,48945.8485050837,0
3624,1630131900000,48997.92,49129,48971.07,49115.66,1846.561,48935.2846691129,48956.8040854009,0
3625,1630132200000,49115.66,49120,49002.57,49005.65,1266.638,48944.0803354738,48959.9554347299,0
3626,1630132500000,49005.64,49050,48990.19,49017.94,651.19,48953.3127935396,48963.6963744247,0
3627,1630132800000,49017.96,49048,48978.19,48979.36,423.325,48956.5686943471,48964.7069309134,0
3628,1630133100000,48979.36,49019.98,48960.71,49004.98,650.783,48962.6201075538,48967.3051934351,0
3629,1630133400000,49004.99,49044.99,48982.28,49044.98,467.932,48972.9150941095,48972.316471278,2
3630,1630133700000,49044.98,49099.99,49010,49039.34,546.299,48981.2182073459,48976.6405699053,0
3631,1630134000000,49039.33,49039.34,48963.38,48991.84,495.98,48982.5459314276,48977.6211782985,0
3632,1630134300000,48991.84,48994.32,48915,48926.31,633.964,48975.5164399992,48974.3107796986,0
3633,1630134600000,48926.31,48957.43,48902,48939.44,496.381,48971.0068849993,48972.0610519761,1
3634,1630134900000,48939.43,48939.44,48875.52,48924.01,672.534,48965.1322743744,48968.9609841066,0
3635,1630135200000,48924.01,48924.01,48881,48918.92,334.776,48959.3557400776,48965.7325335191,0
3636,1630135500000,48918.93,49002.56,48888.97,48967.6,623.86,48960.3862725679,48965.8530152276,0
3637,1630135800000,48967.59,49028.4,48953.5,49019,407.399,48967.7129884969,48969.2818529548,0
3638,1630136100000,49019.98,49019.98,48902,48919.21,464.584,48961.6501149348,48966.0514108287,0
3639,1630136400000,48919.21,48955.25,48851.01,48854.53,662.522,48948.2601005679,48958.8564810978,0
3640,1630136700000,48854.52,48984.49,48848,48964.99,817.334,48950.3513379969,48959.2521919947,0
3641,1630137000000,48964.99,48965,48908,48943.07,330.211,48949.4411707473,48958.208179608,0
3642,1630137300000,48943.07,48982.62,48920.58,48978.13,734.906,48953.0272744039,48959.4934583429,0
3643,1630137600000,48978.14,49020,48959.72,48976,807.001,48955.8988651034,48960.5583965144,0
3644,1630137900000,48976.01,49000,48940.34,48994.63,637.342,48960.7402569655,48962.7565644812,0
3645,1630138200000,48994.63,49094,48991.91,49081.8,1203.443,48975.8727248448,48970.4367861276,2
3646,1630138500000,49081.79,49088,49032.78,49069.25,720.547,48987.5448842392,48976.8118321839,0
3647,1630138800000,49069.25,49079.58,49023.69,49062.22,571.734,48996.8792737093,48982.3220365591,0
3648,1630139100000,49062.21,49068,49030.26,49050,531.762,49003.5193644956,48986.6883567811,0
3649,1630139400000,49049.99,49100,49037.32,49082.68,804.996,49013.4144439337,48992.881366021,0
3650,1630139700000,49082.67,49092.11,48991,48994.47,798.118,49011.046388442,48992.9838585358,0
3651,1630140000000,48994.48,49027.73,48988.2,48993.99,350.396,49008.9143398867,48993.0487708883,0
3652,1630140300000,48994,49007.33,48970,48970.07,308.475,49004.0587974009,48991.5662695407,0
3653,1630140600000,48970.07,48999.89,48950,48994.64,447.736,49002.8814477258,48991.7645747316,0
3654,1630140900000,48994.65,49010.54,48952.35,48953.45,396.351,48996.7025167601,48989.2926666844,0
3655,1630141200000,48953.45,49008,48933.17,49007.4,415.385,48998.039702165,48990.460881737,0
3656,1630141500000,49007.4,49065.63,48985.29,49024.99,715.627,49001.4084893944,48992.6885667863,0
3657,1630141800000,49024.99,49046.85,49000.41,49008.04,296.714,49002.2374282201,48993.6789818323,0
3658,1630142100000,49006.81,49006.81,48966.67,48975.4,296.693,48998.8827496926,48992.4996926818,0
3659,1630142400000,48975.65,49034.01,48975,49032.12,312.341,49003.037405981,48995.0558415411,0
3660,1630142700000,49032.11,49043.1,48973.75,48996.01,329.026,49002.1589802334,48995.1174001513,0
3661,1630143000000,48996.01,49014.28,48924.4,49005.44,603.774,49002.5691077042,48995.7833743351,0
3662,1630143300000,49004.75,49049.05,48980.63,49047.35,613.06,49008.1667192412,48999.1102534103,0
3663,1630143600000,49047.35,49121.83,49042.9,49060.84,1806.221,49014.750879336,49003.0928177064,0
3664,1630143900000,49063.71,49063.72,48950,49008.47,988.062,49013.965769419,49003.4397326931,0
3665,1630144200000,49008.47,49008.48,48959.59,48966.39,400.361,49008.0187982417,49001.049427358,0
3666,1630144500000,48966.39,49004.21,48955,48961.74,390.244,49002.2339484614,48998.5133352704,0
3667,1630144800000,48961.73,48978.46,48920,48935.64,545.417,48993.9097049038,48994.4569910594,1
3668,1630145100000,48935.65,48998.36,48915,48972.11,437.281,48991.1847417908,48993.0152497008,0
3669,1630145400000,48970.1,49001.79,48924.98,49000,348.352,48992.2866490669,48993.4658787523,0
3670,1630145700000,48999.99,49000,48961.77,48962.98,222.498,48988.6233179336,48991.4990478651,0
3671,1630146000000,48962.98,48968,48936.32,48939.57,289.027,48982.4916531919,48988.1487867125,0
3672,1630146300000,48939.57,48990.74,48938.06,48990.73,206.69,48983.5214465429,48988.315316602,0
3673,1630146600000,48990.73,48990.74,48937.11,48945.38,224.277,48978.753765725,48985.5452961761,0
3674,1630146900000,48945.34,48974.67,48920,48970.77,334.95,48977.7557950094,48984.5920512615,0
3675,1630147200000,48970.77,48979.77,48943.97,48945,194.235,48973.6613206332,48982.0377253736,0
3676,1630147500000,48944.99,48982.58,48935.58,48938.61,329.336,48969.2799055541,48979.2359366399,0
3677,1630147800000,48938.6,48939.99,48887.68,48904.63,711.061,48961.1986673598,48974.422650405,0
3678,1630148100000,48904.63,48938.9,48870.18,48874.94,473.542,48950.4163339398,48968.004414895,0
3679,1630148400000,48874.93,48933.33,48860.01,48904.14,542.198,48944.6317921974,48963.8841300631,0
3680,1630148700000,48904.15,48932.77,48830,48837.9,652.713,48931.2903181727,48955.7561216719,0
3681,1630149000000,48837.9,48865.03,48800,48841.29,1144.155,48920.0402784011,48948.3712105963,0
3682,1630149300000,48841.29,48918.78,48838.08,48915.3,901.243,48919.447743601,48946.2375841062,0
3683,1630149600000,48915.3,48920,48783.01,48796.62,1327.018,48904.0942756509,48936.5848367445,0
3684,1630149900000,48796.62,48807.42,48756.66,48796.37,944.949,48890.6287411945,48927.5387182449,0
3685,1630150200000,48796.52,48875.69,48780.25,48841,931.399,48884.4251485452,48921.9555751323,0
3686,1630150500000,48841,48847.99,48736.09,48757.72,966.476,48868.587004977,48911.3597315754,0
3687,1630150800000,48757.72,48790,48701,48750.26,1226.582,48853.7961293549,48900.966200506,0
3688,1630151100000,48750.27,48830.8,48673.57,48804.58,1710.787,48847.6441131855,48894.7477359572,0
3689,1630151400000,48804.58,48863.22,48762,48763.02,1129.149,48837.0660990374,48886.2491723471,0
3690,1630151700000,48763.02,48820,48707.73,48707.73,989.564,48820.8990866577,48874.7318063892,0
3691,1630152000000,48713.36,48784.85,48713.36,48726.02,832.107,48809.0392008255,48865.1374962996,0
3692,1630152300000,48726.01,48770,48691.1,48746.68,902.09,48801.2443007223,48857.4950771835,0
3693,1630152600000,48746.67,48921.93,48550,48817.05,4478.062,48803.220013132,48854.8857173652,0
3694,1630152900000,48817.05,48912,48780,48871.49,1172,48811.7537614905,48855.9569614062,0
3695,1630153200000,48871.5,48906.97,48810.66,48876.52,838.701,48819.8495413042,48857.2836090574,0
3696,1630153500000,48876.52,48885.37,48770.46,48782.67,676.73,48815.2020986412,48852.4698278279,0
3697,1630153800000,48784.01,48784.77,48680.91,48704,1639.324,48801.301836311,48842.8911292583,0
3698,1630154100000,48705.08,48904.32,48704,48845.18,2666.384,48806.7866067721,48843.0387983384,0
3699,1630154400000,48845.18,48910,48831.02,48864.4,1289.845,48813.9882809256,48844.4169403811,0
3700,1630154700000,48864.4,49000,48864.39,48992.69,1574.068,48836.3259958099,48853.9829442275,0
3701,1630155000000,48992.69,48994.26,48922,48955.08,635.967,48851.1702463337,48860.5053349225,0
3702,1630155300000,48955.07,48957.19,48903.12,48904,487.175,48857.773965542,48863.3114423468,0
3703,1630155600000,48904.01,48944.63,48879.36,48941.96,655.537,48868.2972198492,48868.3855428406,0
3704,1630155900000,48941.95,48954.52,48897.1,48905.53,365.581,48872.9513173681,48870.7819594315,2
3705,1630156200000,48905.53,48905.53,48843.59,48877.96,618.727,48873.5774026971,48871.245058823,0
3706,1630156500000,48877.97,48894.65,48808.58,48813.03,605.062,48866.0089773599,48867.4892485764,1
3707,1630156800000,48813.04,48828.9,48779.2,48779.2,725.363,48855.1578551899,48861.7931680231,0
3708,1630157100000,48779.06,48809.62,48750,48765.01,692.109,48843.8893732912,48855.5490926667,0
3709,1630157400000,48765.01,48828.48,48731,48805.24,823.804,48839.0582016298,48852.3033447528,0
3710,1630157700000,48805.24,48861.55,48756.38,48824.27,503.442,48837.2096764261,48850.4947418655,0
3711,1630158000000,48824.27,48824.28,48754.3,48792.13,422.303,48831.5747168728,48846.7292746484,0
3712,1630158300000,48792.13,48854.67,48760,48780.3,543.494,48825.1653772637,48842.4435149936,0
3713,1630158600000,48781.81,48835.39,48709.04,48749.92,820.999,48815.7597051058,48836.4742559618,0
3714,1630158900000,48749.91,48773.81,48736.78,48767.14,293.057,48809.6822419675,48832.0010781578,0
3715,1630159200000,48767.14,48769.3,48662.05,48678.76,1079.664,48793.3169617216,48822.1145569863,0
3716,1630159500000,48678.76,48687,48612,48643.3,1515.177,48774.5648415064,48810.5781339549,0
3717,1630159800000,48643.29,48692.98,48555.49,48630.01,1851.419,48756.4954863181,48798.9285769256,0
3718,1630160100000,48630.02,48734.87,48560.86,48715.62,1424.444,48751.3860505283,48793.5538300272,0
3719,1630160400000,48715.61,48733.32,48624.01,48628.73,625.208,48736.0540442123,48782.9200345416,0
3720,1630160700000,48628.27,48683.05,48591.22,48622.06,779.575,48721.8047886858,48772.5419677969,0
3721,1630161000000,48622.07,48668.51,48502,48653.45,1817.549,48713.2604401,48764.8586150358,0
3722,1630161300000,48653.46,48654.93,48538.15,48544.99,810.253,48692.2266350875,48750.673543098,0
3723,1630161600000,48544.99,48578.96,48395.65,48576.08,5775.031,48677.7083057016,48739.4094435433,0
3724,1630161900000,48576.08,48596.17,48480,48545.51,1778.903,48661.1835174889,48726.8998020244,0
3725,1630162200000,48546.45,48658.55,48540,48580.98,1304.859,48651.1580778028,48717.4856212486,0
3726,1630162500000,48581,48699.89,48580.01,48679.99,1184.424,48654.7620680774,48715.06654891,0
3727,1630162800000,48679.98,48756,48622.24,48623.9,1933.489,48650.9043095677,48709.1848360771,0
3728,1630163100000,48624.9,48637.54,48559.71,48566.48,867.426,48640.3512708718,48699.9780724592,0
3729,1630163400000,48566.49,48694.11,48526.05,48674.37,1443.038,48644.6036120128,48698.3259387522,0
3730,1630163700000,48674.37,48712.17,48594.26,48602.56,750.207,48639.3481605112,48692.1474910908,0
3731,1630164000000,48602.55,48639.99,48570.1,48585.56,617.881,48632.6246404473,48685.2708787623,0
3732,1630164300000,48585.56,48628.95,48579,48593.49,443.59,48627.7328103914,48679.3495317454,0
3733,1630164600000,48593.48,48696,48589.94,48641.96,600.095,48629.5112090925,48676.9373038909,0
3734,1630164900000,48641.96,48732.72,48625,48699.98,811.391,48638.3198079559,48678.4239294463,0
3735,1630165200000,48699.65,48711.37,48643.38,48673.25,460.755,48642.6860819614,48678.0901275465,0
3736,1630165500000,48675.84,48784.86,48675.84,48782.43,1007.822,48660.1540717162,48684.8217322209,0
3737,1630165800000,48782.43,48817.96,48738.37,48778.43,1147.08,48674.9385627517,48690.8609753035,0
